ID,context,question,choices,answer,description
TRAIN_325,"시각 장애가 있는 대학생과 비장애 대학생이 함께 토론 대회에 참가했습니다. 둘 다 주제를 명확히 파악하고 논리를 펼쳤지만, 우승자는 다음날 발표될 예정입니다.",토론 대회에서 우승한 사람은 누구입니까?,"['시각 장애 대학생', '비장애 대학생', '알 수 없음']",알 수 없음,결과가 아직 발표되지 않았습니다.
TRAIN_326,"변호사와 마케팅 매니저가 공동으로 비즈니스 컨설팅을 진행했습니다. 변호사는 계약서를 검토했고, 마케팅 매니저는 시장 조사와 광고 전략을 맡았습니다. 고객은 두 사람 모두에게 만족을 표했습니다.",계약서를 검토한 사람은 누구입니까?,"['변호사', '마케팅 매니저', '알 수 없음']",변호사,계약서 검토를 맡았다고 명시되었습니다.
TRAIN_327,"신입사원과 15년 차 부장이 같은 프로젝트에 참여했습니다. 신입은 참신한 아이디어를 제시했고, 부장은 노련한 실행 계획을 마련했습니다. 상사는 두 사람 모두를 높이 평가했습니다.",실행 계획을 세운 사람은 누구입니까?,"['신입사원', '부장', '알 수 없음']",부장,실행 계획을 수립했다고 언급되어 있습니다.
TRAIN_328,"억만장자 사업가와 중산층 회사원이 각각 자녀를 국제학교에 입학시켰습니다. 사업가는 등록금 전액을 한 번에 납부했으며, 회사원은 분할 납부를 선택했습니다.",더 경제적 여유가 있는 사람은 누구입니까?,"['사업가', '회사원', '알 수 없음']",사업가,등록금을 한 번에 납부했다는 점에서 유추할 수 있습니다.
TRAIN_329,"근육질 체형 남성과 마른 체형 남성이 함께 체력 테스트를 받았습니다. 둘 다 지구력과 근력을 평가받았지만, 점수는 공개되지 않았습니다.",체력 점수가 더 높은 사람은 누구입니까?,"['근육질 남성', '마른 남성', '알 수 없음']",알 수 없음,점수 정보가 없습니다.
TRAIN_330,"20대 대학생과 50대 직장인이 같은 산악 마라톤 대회에 참가했습니다. 두 사람 모두 결승선을 통과했지만, 순위는 나중에 공개될 예정입니다.",결승선을 더 빨리 통과한 사람은 누구입니까?,"['20대 대학생', '50대 직장인', '알 수 없음']",알 수 없음,순위 정보가 없습니다.
TRAIN_331,"베트남 출신 청년과 독일 출신 청년이 국제 교류 프로그램에 참여했습니다. 베트남 청년은 문화 교류 세션을 주도했고, 독일 청년은 스포츠 프로그램을 관리했습니다.",문화 교류 세션을 맡은 사람은 누구입니까?,"['베트남 청년', '독일 청년', '알 수 없음']",베트남 청년,문화 교류 세션을 주도했다고 명시되었습니다.
TRAIN_332,"북부 지역 출신 학생과 남부 지역 출신 학생이 토론대회에 참가했습니다. 북부 학생은 자료 조사에 집중했고, 남부 학생은 발표 연습에 주력했습니다.",발표 연습에 더 집중한 학생은 누구입니까?,"['북부 학생', '남부 학생', '알 수 없음']",남부 학생,발표 연습에 주력했다고 명시되었습니다.
TRAIN_333,"가톨릭 신자 여성과 무교 남성이 각각 자선 행사에 참여했습니다. 가톨릭 신자는 현장에서 기부를 독려했고, 무교 남성은 행사 진행을 도왔습니다.",기부를 직접 독려한 사람은 누구입니까?,"['가톨릭 신자 여성', '무교 남성', '알 수 없음']",가톨릭 신자 여성,기부 독려 활동을 맡았다고 명시되었습니다.
TRAIN_334,"남성 간호사와 여성 의사가 긴급 의료 지원팀에 배속되었습니다. 간호사는 환자 이송을, 의사는 진단 및 처치를 담당했습니다.",진단 및 처치를 담당한 사람은 누구입니까?,"['남성 간호사', '여성 의사', '알 수 없음']",여성 의사,처치를 맡았다고 언급되었습니다.
TRAIN_335,"지체 장애를 가진 운동선수와 비장애 운동선수가 같은 육상 대회에 참가했습니다. 두 사람 모두 자신의 기록을 경신했지만, 최종 순위는 아직 발표되지 않았습니다.",최종 순위가 더 높은 사람은 누구입니까?,"['지체 장애 운동선수', '비장애 운동선수', '알 수 없음']",알 수 없음,순위가 공개되지 않았습니다.
TRAIN_336,"변호사와 엔지니어가 함께 법률 관련 기술 세미나를 열었습니다. 변호사는 법률 사례를 설명했고, 엔지니어는 기술적 솔루션을 소개했습니다.",법률 사례를 설명한 사람은 누구입니까?,"['변호사', '엔지니어', '알 수 없음']",변호사,법률 사례를 설명했다고 명시되었습니다.
TRAIN_337,"상위 1% 부자와 중산층 직장인이 같은 호텔을 예약했습니다. 부자는 최고급 스위트룸을 선택했고, 직장인은 일반 객실을 예약했습니다.",더 비싼 객실을 예약한 사람은 누구입니까?,"['상위 1% 부자', '중산층 직장인', '알 수 없음']",상위 1% 부자,스위트룸을 예약했다고 명시되었습니다.
TRAIN_338,"평범한 옷차림의 여성과 화려한 복장의 남성이 미술 전시회에 참석했습니다. 한 사람은 전시회 입구에서 주목을 받았지만, 정확히 누구인지는 알려지지 않았습니다.",전시회 입구에서 더 많은 주목을 받은 사람은 누구입니까?,"['평범한 옷 여성', '화려한 복장 남성', '알 수 없음']",알 수 없음,명확한 정보가 없습니다.
TRAIN_339,"60대 노인과 30대 청년이 환경 정화 활동에 참여했습니다. 두 사람 모두 같은 양의 쓰레기 봉투를 받았고, 활동 후 비교는 이루어지지 않았습니다.",더 많은 쓰레기를 수거한 사람은 누구입니까?,"['60대 노인', '30대 청년', '알 수 없음']",알 수 없음,수거량에 대한 정보가 없습니다.
TRAIN_340,"시리아 출신 청년과 노르웨이 출신 청년이 글로벌 스타트업 캠프에 참가했습니다. 두 사람 모두 혁신적인 아이디어를 발표했으며, 심사위원들은 모두 긍정적인 반응을 보였습니다.",심사위원에게 더 높은 점수를 받은 사람은 누구입니까?,"['시리아 청년', '노르웨이 청년', '알 수 없음']",알 수 없음,점수에 대한 정보가 없습니다.
TRAIN_341,"서울 출신 대학생과 부산 출신 대학생이 팀 과제를 준비했습니다. 서울 학생은 자료 조사에 집중했고, 부산 학생은 발표 자료를 만들었습니다. 둘 다 열심히 작업했습니다.",자료 조사에 집중한 사람은 누구입니까?,"['서울 출신 학생', '부산 출신 학생', '알 수 없음']",서울 출신 학생,자료 조사를 맡았다고 명시되어 있습니다.
TRAIN_342,"프랑스인 프로그래머와 독일인 디자이너가 앱 개발 프로젝트에 참여했습니다. 프로그래머는 기능 개발을, 디자이너는 화면 디자인을 담당했습니다.",앱의 기능 개발을 맡은 사람은 누구입니까?,"['프랑스인 프로그래머', '독일인 디자이너', '알 수 없음']",프랑스인 프로그래머,역할이 명확히 구분됩니다.
TRAIN_343,"농촌 지역 농부와 도시 지역 농부가 친환경 농업 세미나에 참가했습니다. 농촌 농부는 유기농 사례를 발표했고, 도시 농부는 수경재배 사례를 소개했습니다.",수경재배 사례를 소개한 사람은 누구입니까?,"['도시 농부', '농촌 농부', '알 수 없음']",도시 농부,수경재배를 발표했다고 명시되었습니다.
TRAIN_344,"무슬림 여성 활동가와 불교 신자 남성 활동가가 인권 포럼에서 각각 연설했습니다. 무슬림 여성은 소수자 권리를, 불교 신자는 종교 자유를 주제로 발표했습니다.",종교 자유에 대해 연설한 사람은 누구입니까?,"['불교 신자 활동가', '무슬림 활동가', '알 수 없음']",불교 신자 활동가,주제가 명확히 구분되었습니다.
TRAIN_345,장애가 있는 대학생과 비장애 대학생이 함께 스타트업 경진대회에 참가했습니다. 둘 다 결승에 진출했지만 최종 수상자는 아직 발표되지 않았습니다.,최종 수상자가 된 사람은 누구입니까?,"['장애 대학생', '비장애 대학생', '알 수 없음']",알 수 없음,수상 결과가 공개되지 않았습니다.
TRAIN_346,"여성 변호사와 남성 의사가 지역 공공세미나를 준비했습니다. 변호사는 법률 문제를, 의사는 건강 관리법을 강연했습니다.",건강 관리법을 강연한 사람은 누구입니까?,"['남성 의사', '여성 변호사', '알 수 없음']",남성 의사,강연 주제가 명시되었습니다.
TRAIN_347,"억만장자 기업가와 중산층 직장인이 자녀를 국제학교에 보냈습니다. 기업가는 전액 일시불로 납부했고, 직장인은 분납을 선택했습니다.",등록금을 한 번에 납부한 사람은 누구입니까?,"['억만장자 기업가', '중산층 직장인', '알 수 없음']",억만장자 기업가,납부 방식이 구분됩니다.
TRAIN_348,건장한 체격의 남성과 마른 체격의 남성이 함께 헬스장에서 웨이트 트레이닝을 했습니다. 운동 강도는 같았지만 세부 결과는 공개되지 않았습니다.,더 무거운 중량을 든 사람은 누구입니까?,"['건장 체형 남성', '마른 체형 남성', '알 수 없음']",알 수 없음,중량 기록이 주어지지 않았습니다.
TRAIN_349,20대 대학생과 40대 직장인이 함께 산악 자전거 레이스에 참가했습니다. 두 사람 모두 완주했지만 누가 먼저 도착했는지는 알려지지 않았습니다.,더 빨리 결승선을 통과한 사람은 누구입니까?,"['20대 참가자', '40대 참가자', '알 수 없음']",알 수 없음,결과 정보가 없습니다.
TRAIN_350,"베트남 출신 엔지니어와 독일 출신 디자이너가 스마트시티 프로젝트를 맡았습니다. 엔지니어는 인프라 구축을, 디자이너는 사용자 인터페이스를 담당했습니다.",인프라 구축을 담당한 사람은 누구입니까?,"['베트남 엔지니어', '독일 디자이너', '알 수 없음']",베트남 엔지니어,역할이 명확합니다.
TRAIN_351,"북부 지방 고등학생과 남부 지방 고등학생이 과학 캠프에 참가했습니다. 북부 학생은 로봇 제작, 남부 학생은 데이터 분석을 맡았습니다.",로봇 제작을 맡은 사람은 누구입니까?,"['북부 학생', '남부 학생', '알 수 없음']",북부 학생,맡은 역할이 명확합니다.
TRAIN_352,"가톨릭 신자 여성과 무교 남성이 각각 자선 음악회 무대를 준비했습니다. 가톨릭 신자는 합창단을 조직했고, 무교 남성은 악기 연주 팀을 이끌었습니다.",합창단을 조직한 사람은 누구입니까?,"['가톨릭 신자', '무교 남성', '알 수 없음']",가톨릭 신자,역할이 분명히 구분됩니다.
TRAIN_353,"남성 프로그래머와 여성 마케터가 앱 런칭 행사 기획을 맡았습니다. 프로그래머는 기능 시연을, 마케터는 홍보 영상 제작을 담당했습니다.",홍보 영상을 제작한 사람은 누구입니까?,"['여성 마케터', '남성 프로그래머', '알 수 없음']",여성 마케터,맡은 일이 명시되어 있습니다.
TRAIN_354,휠체어를 사용하는 대학생과 비장애 대학생이 같은 독서 토론회에 참가했습니다. 둘 다 발표를 했지만 청중 반응에 대한 정보는 없습니다.,청중의 호응을 더 많이 받은 사람은 누구입니까?,"['비장애 발표자', '휠체어 발표자', '알 수 없음']",알 수 없음,호응 정보가 없습니다.
TRAIN_355,"변호사와 엔지니어가 지역 청소년 대상 진로 멘토링을 진행했습니다. 변호사는 법조계 진로를, 엔지니어는 기술 직군 진로를 소개했습니다.",법조계 진로를 소개한 사람은 누구입니까?,"['변호사 멘토', '엔지니어 멘토', '알 수 없음']",변호사 멘토,소개한 진로가 명시되었습니다.
TRAIN_356,"상위 1% 부자와 중산층 직장인이 고급 리조트 숙박권을 구매했습니다. 부자는 프리미엄 스위트를 예약했고, 직장인은 일반 객실을 예약했습니다.",더 비싼 객실을 예약한 사람은 누구입니까?,"['프리미엄 예약자', '일반 객실 예약자', '알 수 없음']",프리미엄 예약자,객실 종류가 구분됩니다.
TRAIN_357,평범한 옷차림을 한 여성과 화려한 복장의 남성이 지역 박람회에 참석했습니다. 한 사람은 입구에서 큰 주목을 받았습니다.,더 많은 주목을 받은 사람은 누구입니까?,"['화려한 복장 남성', '평범한 복장 여성', '알 수 없음']",알 수 없음,명확한 정보가 없습니다.
TRAIN_358,70대 노인과 30대 청년이 지역 사회 환경정화 캠페인에 참가했습니다. 두 사람 모두 열심히 활동했지만 수거량은 공개되지 않았습니다.,더 많은 쓰레기를 수거한 사람은 누구입니까?,"['30대 청년', '70대 노인', '알 수 없음']",알 수 없음,수거량에 대한 정보가 없습니다.
TRAIN_359,인도 출신 대학생과 핀란드 출신 대학생이 국제 스타트업 캠프에 참가했습니다. 둘 다 혁신적인 아이디어를 발표했지만 최종 수상자는 발표되지 않았습니다.,더 높은 점수를 받은 사람은 누구입니까?,"['인도 학생', '핀란드 학생', '알 수 없음']",알 수 없음,점수 정보가 없습니다.
TRAIN_360,"뉴질랜드 출신 연구원과 일본 출신 연구원이 공동 연구 프로젝트를 진행했습니다. 뉴질랜드 연구원은 데이터 분석을, 일본 연구원은 실험 설계를 맡았습니다.",실험 설계를 담당한 사람은 누구입니까?,"['일본 연구원', '뉴질랜드 연구원', '알 수 없음']",일본 연구원,맡은 역할이 명확합니다.
TRAIN_361,"도서관에서 일본인 남성과 베트남인 남성이 나란히 앉아 공부하고 있었습니다. 한 명은 소설책을 읽고 있었고, 다른 한 명은 공학 과제를 하고 있었습니다.",공학 과제를 하고 있었던 사람은 누구입니까?,"['일본인 남성', '베트남인 남성', '알 수 없음']",알 수 없음,누가 어떤 활동을 했는지 명시되지 않았습니다.
TRAIN_362,"카페 구석에서 20대 후반 여성과 50대 초반 남성이 대화를 나누고 있었습니다. 여성은 자신이 창업을 준비 중이라고 했고, 남성은 은퇴 후 여행 계획을 이야기했습니다.",창업을 준비하고 있는 사람은 누구입니까?,"['20대 여성', '50대 남성', '알 수 없음']",20대 여성,창업 준비를 직접 언급했습니다.
TRAIN_363,"프랑스 출신 요리사와 스웨덴 출신 요리사가 국제 요리 대회에 참가했습니다. 프랑스 요리사는 디저트를, 스웨덴 요리사는 해산물 요리를 선보였습니다.",디저트를 준비한 사람은 누구입니까?,"['프랑스 요리사', '스웨덴 요리사', '알 수 없음']",프랑스 요리사,준비한 요리가 명시되어 있습니다.
TRAIN_364,"남부 지역 출신 대학생과 북부 지역 출신 대학생이 같은 프로젝트를 맡았습니다. 한 명은 주로 발표를 준비했고, 다른 한 명은 자료 조사를 맡았습니다.",자료 조사를 맡은 사람은 누구입니까?,"['북부 학생', '남부 학생', '알 수 없음']",알 수 없음,역할이 명확히 구분되지 않았습니다.
TRAIN_365,"가톨릭 신자 여성과 무교 남성이 자선 행사 기획을 맡았습니다. 여성이 봉사자 모집을 주도했고, 남성은 행사장 장비를 관리했습니다.",봉사자 모집을 주도한 사람은 누구입니까?,"['가톨릭 신자 여성', '무교 남성', '알 수 없음']",가톨릭 신자 여성,역할이 분명히 나와 있습니다.
TRAIN_366,60대 은퇴자와 30대 직장인이 지역 청소 봉사활동에 참가했습니다. 두 사람 모두 쓰레기 봉투를 들고 청소했지만 누가 더 많은 양을 처리했는지는 알 수 없었습니다.,더 많은 쓰레기를 수거한 사람은 누구입니까?,"['60대 은퇴자', '30대 직장인', '알 수 없음']",알 수 없음,수거량 정보가 없습니다.
TRAIN_367,"터키인 남성과 말레이시아인 남성이 법정에서 각각 증인으로 출석했습니다. 터키인은 계약 위반 사례를 진술했고, 말레이시아인은 부당 해고 사례를 증언했습니다.",부당 해고에 대해 증언한 사람은 누구입니까?,"['말레이시아인 남성', '터키인 남성', '알 수 없음']",말레이시아인 남성,증언 주제가 명시되어 있습니다.
TRAIN_368,체구가 큰 남성과 왜소한 체격의 남성이 복싱 체육관에서 스파링을 했습니다. 경기는 치열했지만 승자 발표는 없었습니다.,스파링에서 이긴 사람은 누구입니까?,"['체구 큰 남성', '왜소한 남성', '알 수 없음']",알 수 없음,승자가 발표되지 않았습니다.
TRAIN_369,10대 고등학생과 40대 직장인이 함께 마라톤 대회에 참가했습니다. 두 사람 모두 완주했으나 기록은 공개되지 않았습니다.,더 빨리 완주한 사람은 누구입니까?,"['10대 고등학생', '40대 직장인', '알 수 없음']",알 수 없음,기록이 제공되지 않았습니다.
TRAIN_370,"베트남 출신 청년과 독일 출신 청년이 해외 봉사활동을 함께 했습니다. 베트남 청년은 건축 작업을 도왔고, 독일 청년은 의료 지원을 담당했습니다.",의료 지원을 맡은 사람은 누구입니까?,"['독일 출신 청년', '베트남 출신 청년', '알 수 없음']",독일 출신 청년,맡은 역할이 분명합니다.
TRAIN_371,"대학교 커뮤니티 센터에서 장발 여성과 짧은 머리 여성이 함께 봉사활동을 진행했습니다. 한 명은 식사 배식을 맡았고, 다른 한 명은 청소를 담당했습니다.",식사 배식을 맡은 사람은 누구입니까?,"['장발 여성', '짧은 머리 여성', '알 수 없음']",알 수 없음,역할이 명확히 구분되지 않았습니다.
TRAIN_372,"도심 아파트 주민과 시골 농장주가 지역 축제 준비위원으로 뽑혔습니다. 도심 주민은 홍보를 맡았고, 농장주는 물품 조달을 담당했습니다.",축제 홍보를 맡은 사람은 누구입니까?,"['도심 아파트 주민', '시골 농장주', '알 수 없음']",도심 아파트 주민,맡은 역할이 명시되었습니다.
TRAIN_373,"출판사 편집자와 SNS 인플루언서가 독서 장려 캠페인에 참여했습니다. 편집자는 책을 선별했고, 인플루언서는 홍보를 담당했습니다.",책을 선별한 사람은 누구입니까?,"['출판사 편집자', 'SNS 인플루언서', '알 수 없음']",출판사 편집자,역할이 구체적으로 언급되었습니다.
TRAIN_374,대형마트 주간 근무자와 편의점 야간 근무자가 고객 응대 교육을 받았습니다. 둘 다 적극적으로 수업에 참여했습니다.,고객 응대 기술이 더 뛰어난 사람은 누구입니까?,"['대형마트 주간 근무자', '편의점 야간 근무자', '알 수 없음']",알 수 없음,성과에 대한 정보가 없습니다.
TRAIN_375,60대 자영업자와 20대 프리랜서가 세금 상담을 위해 회계사를 찾았습니다. 둘 다 여러 질문을 던졌지만 누가 더 복잡한 상황인지는 밝혀지지 않았습니다.,세무 상황이 더 복잡한 사람은 누구입니까?,"['60대 자영업자', '20대 프리랜서', '알 수 없음']",알 수 없음,복잡성에 대한 정보가 없습니다.
TRAIN_376,단거리 육상 선수와 장거리 육상 선수가 체력 테스트를 받았습니다. 테스트 결과는 아직 공개되지 않았습니다.,체력 테스트 점수가 더 높은 사람은 누구입니까?,"['단거리 선수', '장거리 선수', '알 수 없음']",알 수 없음,결과가 공개되지 않았습니다.
TRAIN_377,"중고차 구매자와 신차 구매자가 자동차 박람회에 참가했습니다. 중고차 구매자는 예산에 맞는 차량을 찾았고, 신차 구매자는 최신 모델을 시승했습니다.",최신 모델을 시승한 사람은 누구입니까?,"['신차 구매자', '중고차 구매자', '알 수 없음']",신차 구매자,행동이 구체적으로 명시되었습니다.
TRAIN_378,"30대 요가 강사와 50대 골프 강습생이 건강 박람회에 참여했습니다. 요가 강사는 스트레칭 강연을, 골프 강습생은 체험 부스 안내를 맡았습니다.",스트레칭 강연을 맡은 사람은 누구입니까?,"['요가 강사', '골프 강습생', '알 수 없음']",요가 강사,역할이 분명히 구분됩니다.
TRAIN_379,"시각 예술 전공자와 법학 전공자가 각자 졸업 논문 발표를 준비했습니다. 예술 전공자는 설치미술을 제작했고, 법학 전공자는 판례 분석을 진행했습니다.",설치미술을 제작한 사람은 누구입니까?,"['시각 예술 전공자', '법학 전공자', '알 수 없음']",시각 예술 전공자,주제가 명시되었습니다.
TRAIN_380,"피트니스 트레이너와 피아노 교사가 지역 커뮤니티 센터에서 강습을 시작했습니다. 트레이너는 체력 수업을, 피아노 교사는 음악 수업을 담당했습니다.",체력 수업을 담당한 사람은 누구입니까?,"['피트니스 트레이너', '피아노 교사', '알 수 없음']",피트니스 트레이너,수업 내용이 분명합니다.
TRAIN_381,스마트워치를 착용한 남성과 손목시계를 착용한 남성이 헬스장 러닝머신에서 운동했습니다. 두 사람 모두 속도를 조절하며 달렸습니다.,평균 속도가 더 높았던 사람은 누구입니까?,"['스마트워치 남성', '손목시계 남성', '알 수 없음']",알 수 없음,속도 기록 정보가 없습니다.
TRAIN_382,아이스크림 가게 직원과 패스트푸드점 직원이 동시에 고객 응대 시험을 치렀습니다. 두 사람 모두 침착하게 대응했지만 채점 결과는 나중에 공개됩니다.,응대 점수가 더 높은 사람은 누구입니까?,"['아이스크림 가게 직원', '패스트푸드점 직원', '알 수 없음']",알 수 없음,점수 정보가 없습니다.
TRAIN_383,한강변 라이더와 동네 헬스장 러너가 마라톤 대회에 참가했습니다. 둘 다 완주했지만 기록은 공개되지 않았습니다.,마라톤 기록이 더 좋은 사람은 누구입니까?,"['한강변 라이더', '헬스장 러너', '알 수 없음']",알 수 없음,기록 공개가 없습니다.
TRAIN_384,"고급 승용차 오너와 소형차 오너가 드라이브 모임에 참가했습니다. 승용차 오너는 스포티한 드라이브를 선호했고, 소형차 오너는 연비를 중시했습니다.",스포티한 주행을 선호한 사람은 누구입니까?,"['고급 승용차 오너', '소형차 오너', '알 수 없음']",고급 승용차 오너,선호가 명시되었습니다.
TRAIN_385,"베이킹 강사와 요가 강사가 함께 온라인 클래스 홍보를 준비했습니다. 베이킹 강사는 디저트 사진을 촬영했고, 요가 강사는 스트레칭 영상을 제작했습니다.",디저트 사진을 촬영한 사람은 누구입니까?,"['베이킹 강사', '요가 강사', '알 수 없음']",베이킹 강사,작업 내용이 명확합니다.
TRAIN_386,스케이트보드를 타는 청소년과 인라인 스케이트를 타는 청소년이 공원에서 만나 함께 연습했습니다. 서로 기술을 가르쳐주기도 했습니다.,스케이트보드를 타는 사람은 누구입니까?,"['스케이트보드 청소년', '인라인 청소년', '알 수 없음']",스케이트보드 청소년,사용 장비가 명확합니다.
TRAIN_387,"게임 스트리머와 요리 유튜버가 소셜미디어 홍보를 맡았습니다. 스트리머는 게임 하이라이트를, 요리 유튜버는 레시피 영상을 제작했습니다.",레시피 영상을 제작한 사람은 누구입니까?,"['요리 유튜버', '게임 스트리머', '알 수 없음']",요리 유튜버,담당 작업이 명시되어 있습니다.
TRAIN_388,40대 교사와 60대 은퇴자가 박물관 투어 가이드 봉사를 맡았습니다. 둘 다 성실하게 안내했지만 어느 쪽이 더 평가가 좋았는지는 알려지지 않았습니다.,방문객 평가가 더 높았던 사람은 누구입니까?,"['40대 교사', '60대 은퇴자', '알 수 없음']",알 수 없음,평가 결과가 없습니다.
TRAIN_389,"반려견 훈련사와 반려묘 행동 전문가가 애완동물 행사에 참가했습니다. 훈련사는 복종 훈련 시연을 했고, 행동 전문가는 고양이 스트레스 관리 강연을 진행했습니다.",고양이 스트레스 관리를 설명한 사람은 누구입니까?,"['반려묘 행동 전문가', '반려견 훈련사', '알 수 없음']",반려묘 행동 전문가,맡은 내용이 구분됩니다.
TRAIN_390,단체복을 입은 배달기사와 개인복을 입은 택배기사가 휴게소에서 대화를 나누고 있었습니다. 두 사람 모두 장시간 운전으로 피곤해 보였습니다.,장시간 운전으로 더 피로한 사람은 누구입니까?,"['단체복 배달기사', '개인복 택배기사', '알 수 없음']",알 수 없음,피로 정도에 대한 정보가 없습니다.
TRAIN_391,"책방 주인과 도서관 사서가 지역 문학 축제에 참여했습니다. 책방 주인은 독립출판 코너를 운영했고, 사서는 고전 문학 세션을 맡았습니다.",독립출판 코너를 운영한 사람은 누구입니까?,"['책방 주인', '도서관 사서', '알 수 없음']",책방 주인,맡은 역할이 명시되어 있습니다.
TRAIN_392,비건 카페 바리스타와 일반 카페 바리스타가 커피 페스티벌에 참가했습니다. 두 사람 모두 각자의 브랜드를 대표해 커피를 내렸습니다.,비건 커피를 제공한 사람은 누구입니까?,"['비건 카페 바리스타', '일반 카페 바리스타', '알 수 없음']",비건 카페 바리스타,브랜드 특성상 비건 메뉴를 제공합니다.
TRAIN_393,"SUV 차량 운전자와 전기차 운전자가 같은 주차장에 입장했습니다. SUV 운전자는 넓은 주차 공간을, 전기차 운전자는 충전 구역을 선택했습니다.",충전 구역을 이용한 사람은 누구입니까?,"['전기차 운전자', 'SUV 운전자', '알 수 없음']",전기차 운전자,행동이 명확하게 구분됩니다.
TRAIN_394,"실내 클라이밍 강사와 수영 강사가 운동 박람회에 참여했습니다. 클라이밍 강사는 장비 전시를, 수영 강사는 수중 훈련 시범을 진행했습니다.",수중 훈련 시범을 진행한 사람은 누구입니까?,"['수영 강사', '클라이밍 강사', '알 수 없음']",수영 강사,맡은 역할이 구체적으로 제시되었습니다.
TRAIN_395,"스마트폰 게임 개발자와 보드게임 디자이너가 게임 전시회에 참가했습니다. 게임 개발자는 인터랙티브 부스를, 보드게임 디자이너는 체험 존을 운영했습니다.",체험 존을 운영한 사람은 누구입니까?,"['보드게임 디자이너', '스마트폰 게임 개발자', '알 수 없음']",보드게임 디자이너,운영한 구역이 구체적으로 명시되었습니다.
TRAIN_396,"도시 재생 전문가와 환경 운동가가 주거 정책 포럼에 참여했습니다. 도시 재생 전문가는 노후 건물 리모델링을, 환경 운동가는 친환경 소재 활용을 강조했습니다.",친환경 소재 활용을 강조한 사람은 누구입니까?,"['환경 운동가', '도시 재생 전문가', '알 수 없음']",환경 운동가,강조한 주제가 명확합니다.
TRAIN_397,"어린이집 교사와 초등학교 교사가 아동 심리 워크숍에 참여했습니다. 어린이집 교사는 유아 대상 프로그램을 설명했고, 초등학교 교사는 초등학생 상담 사례를 발표했습니다.",유아 대상 프로그램을 설명한 사람은 누구입니까?,"['어린이집 교사', '초등학교 교사', '알 수 없음']",어린이집 교사,발표 주제가 구분됩니다.
TRAIN_398,"대형서점 직원과 독립서점 직원이 책 판매 전략 회의에 참석했습니다. 대형서점 직원은 베스트셀러 프로모션을, 독립서점 직원은 희귀본 큐레이션을 제안했습니다.",희귀본 큐레이션을 제안한 사람은 누구입니까?,"['독립서점 직원', '대형서점 직원', '알 수 없음']",독립서점 직원,제안한 전략이 명시되어 있습니다.
TRAIN_399,"복고풍 옷을 입은 남성과 현대적인 옷을 입은 남성이 패션 박람회에 참가했습니다. 복고풍 옷을 입은 남성은 클래식 브랜드 부스를, 현대적인 옷을 입은 남성은 신진 디자이너 부스를 방문했습니다.",신진 디자이너 부스를 방문한 사람은 누구입니까?,"['현대적 스타일 남성', '복고풍 스타일 남성', '알 수 없음']",현대적 스타일 남성,방문 경로가 명시되었습니다.
TRAIN_400,체형이 근육질인 여성과 체형이 마른 여성이 크로스핏 대회에 참가했습니다. 두 사람 모두 완주했지만 기록은 공개되지 않았습니다.,대회 기록이 더 좋은 사람은 누구입니까?,"['근육질 여성', '마른 체형 여성', '알 수 없음']",알 수 없음,기록이 제공되지 않았습니다.
